time,v1,v2,v3,v4,v5,v6,,a1,a2,a3,a4,a5,a6,,q1,q2,q3,q4,q5,q6
0.208,0.601091394,0.042641179,-0.160406174,-0.122579213,-9.48E-06,-2.83E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.520278994,-1.567212648,1.557315362,-1.581098213,-1.570797123,-2.38E-06
0.21,0.608421777,0.043161194,-0.162362347,-0.124074082,-9.59E-06,-2.87E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.51906215,-1.567126326,1.556990637,-1.581346361,-1.570797143,-2.44E-06
0.212,0.61575216,0.043681208,-0.164318519,-0.12556895,-9.71E-06,-2.90E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.517830646,-1.567038963,1.556662,-1.581597499,-1.570797162,-2.50E-06
0.214,0.623082543,0.044201222,-0.166274692,-0.127063819,-9.82E-06,-2.94E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.516584481,-1.566950561,1.556329451,-1.581851627,-1.570797182,-2.55E-06
0.216,0.630412926,0.044721237,-0.168230865,-0.128558687,-9.94E-06,-2.97E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.515323655,-1.566861118,1.555992989,-1.582108744,-1.570797202,-2.61E-06
0.218,0.637743309,0.045241251,-0.170187038,-0.130053556,-1.01E-05,-3.01E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.514048168,-1.566770636,1.555652615,-1.582368851,-1.570797222,-2.67E-06
0.22,0.645073692,0.045761265,-0.172143211,-0.131548424,-1.02E-05,-3.04E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.512758021,-1.566679113,1.555308328,-1.582631948,-1.570797242,-2.74E-06
0.222,0.652404074,0.04628128,-0.174099384,-0.133043293,-1.03E-05,-3.07E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.511453213,-1.566586551,1.55496013,-1.582898035,-1.570797263,-2.80E-06
0.224,0.659734457,0.046801294,-0.176055557,-0.134538161,-1.04E-05,-3.11E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.510133744,-1.566492948,1.554608019,-1.583167111,-1.570797283,-2.86E-06
0.226,0.66706484,0.047321309,-0.178011729,-0.13603303,-1.05E-05,-3.14E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.508799614,-1.566398305,1.554251995,-1.583439177,-1.570797304,-2.92E-06
0.228,0.674395223,0.047841323,-0.179967902,-0.137527898,-1.06E-05,-3.18E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.507450824,-1.566302623,1.553892059,-1.583714233,-1.570797326,-2.99E-06
0.23,0.681725606,0.048361337,-0.181924075,-0.139022766,-1.07E-05,-3.21E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.506087372,-1.5662059,1.553528211,-1.583992278,-1.570797347,-3.05E-06
0.232,0.689055989,0.048881352,-0.183880248,-0.140517635,-1.09E-05,-3.25E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.50470926,-1.566108137,1.553160451,-1.584273314,-1.570797369,-3.11E-06
0.234,0.696386372,0.049401366,-0.185836421,-0.142012503,-1.10E-05,-3.28E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.503316488,-1.566009335,1.552788778,-1.584557339,-1.570797391,-3.18E-06
0.236,0.703716754,0.049921381,-0.187792594,-0.143507372,-1.11E-05,-3.32E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.501909054,-1.565909492,1.552413193,-1.584844353,-1.570797413,-3.25E-06
0.238,0.711047137,0.050441395,-0.189748767,-0.14500224,-1.12E-05,-3.35E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.50048696,-1.565808609,1.552033695,-1.585134358,-1.570797436,-3.31E-06
0.24,0.71837752,0.050961409,-0.191704939,-0.146497109,-1.13E-05,-3.39E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.499050205,-1.565706686,1.551650285,-1.585427352,-1.570797458,-3.38E-06
0.242,0.725707903,0.051481424,-0.193661112,-0.147991977,-1.14E-05,-3.42E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.497598789,-1.565603723,1.551262963,-1.585723336,-1.570797481,-3.45E-06
0.244,0.733038286,0.052001438,-0.195617285,-0.149486846,-1.16E-05,-3.45E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.496132712,-1.565499721,1.550871728,-1.58602231,-1.570797504,-3.52E-06
0.246,0.740368669,0.052521452,-0.197573458,-0.150981714,-1.17E-05,-3.49E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.494651975,-1.565394678,1.550476582,-1.586324273,-1.570797528,-3.59E-06
0.248,0.747699052,0.053041467,-0.199529631,-0.152476583,-1.18E-05,-3.52E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.493156577,-1.565288595,1.550077522,-1.586629226,-1.570797551,-3.66E-06
0.25,0.755029434,0.053561481,-0.201485804,-0.153971451,-1.19E-05,-3.56E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.491646518,-1.565181472,1.549674551,-1.586937169,-1.570797575,-3.73E-06
0.252,0.762359817,0.054081496,-0.203441977,-0.155466319,-1.20E-05,-3.59E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.490121798,-1.565073309,1.549267667,-1.587248102,-1.570797599,-3.80E-06
0.254,0.7696902,0.05460151,-0.205398149,-0.156961188,-1.21E-05,-3.63E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.488582418,-1.564964106,1.54885687,-1.587562024,-1.570797623,-3.87E-06
0.256,0.777020583,0.055121524,-0.207354322,-0.158456056,-1.23E-05,-3.66E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.487028377,-1.564853863,1.548442162,-1.587878936,-1.570797648,-3.95E-06
0.258,0.784350966,0.055641539,-0.209310495,-0.159950925,-1.24E-05,-3.70E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.485459675,-1.56474258,1.548023541,-1.588198838,-1.570797672,-4.02E-06
0.26,0.791681349,0.056161553,-0.211266668,-0.161445793,-1.25E-05,-3.73E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.483876312,-1.564630256,1.547601007,-1.58852173,-1.570797697,-4.10E-06
0.262,0.799011732,0.056681567,-0.213222841,-0.162940662,-1.26E-05,-3.77E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.482278289,-1.564516893,1.547174562,-1.588847611,-1.570797723,-4.17E-06
0.264,0.806342114,0.057201582,-0.215179014,-0.16443553,-1.27E-05,-3.80E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.480665605,-1.56440249,1.546744204,-1.589176482,-1.570797748,-4.25E-06
0.266,0.813672497,0.057721596,-0.217135186,-0.165930399,-1.28E-05,-3.83E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.47903826,-1.564287047,1.546309933,-1.589508343,-1.570797774,-4.32E-06
0.268,0.82100288,0.058241611,-0.219091359,-0.167425267,-1.29E-05,-3.87E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.477396254,-1.564170564,1.545871751,-1.589843193,-1.5707978,-4.40E-06
0.27,0.828333263,0.058761625,-0.221047532,-0.168920136,-1.31E-05,-3.90E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.475739587,-1.564053041,1.545429656,-1.590181034,-1.570797826,-4.48E-06
0.272,0.835663646,0.059281639,-0.223003705,-0.170415004,-1.32E-05,-3.94E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.47406826,-1.563934477,1.544983648,-1.590521864,-1.570797852,-4.56E-06
0.274,0.842994029,0.059801654,-0.224959878,-0.171909873,-1.33E-05,-3.97E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.472382272,-1.563814874,1.544533728,-1.590865683,-1.570797879,-4.64E-06
0.276,0.850324412,0.060321668,-0.226916051,-0.173404741,-1.34E-05,-4.01E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.470681623,-1.563694231,1.544079896,-1.591212493,-1.570797905,-4.72E-06
0.278,0.857654794,0.060841683,-0.228872224,-0.174899609,-1.35E-05,-4.04E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.468966314,-1.563572547,1.543622152,-1.591562292,-1.570797933,-4.80E-06
0.28,0.864985177,0.061361697,-0.230828396,-0.176394478,-1.36E-05,-4.08E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.467236343,-1.563449824,1.543160495,-1.591915081,-1.57079796,-4.88E-06
0.282,0.87231556,0.061881711,-0.232784569,-0.177889346,-1.38E-05,-4.11E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.465491712,-1.56332606,1.542694926,-1.59227086,-1.570797987,-4.96E-06
0.284,0.879645943,0.062401726,-0.234740742,-0.179384215,-1.39E-05,-4.15E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.46373242,-1.563201257,1.542225444,-1.592629628,-1.570798015,-5.05E-06
0.286,0.886976326,0.06292174,-0.236696915,-0.180879083,-1.40E-05,-4.18E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.461958468,-1.563075413,1.541752051,-1.592991386,-1.570798043,-5.13E-06
0.288,0.894306709,0.063441754,-0.238653088,-0.182373952,-1.41E-05,-4.21E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.460169854,-1.56294853,1.541274744,-1.593356134,-1.570798071,-5.21E-06
0.29,0.901637092,0.063961769,-0.240609261,-0.18386882,-1.42E-05,-4.25E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.45836658,-1.562820606,1.540793526,-1.593723872,-1.5707981,-5.30E-06
0.292,0.908967474,0.064481783,-0.242565434,-0.185363689,-1.43E-05,-4.28E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.456548645,-1.562691643,1.540308395,-1.594094599,-1.570798128,-5.38E-06
0.294,0.916297857,0.065001798,-0.244521606,-0.186858557,-1.44E-05,-4.32E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.454716049,-1.562561639,1.539819352,-1.594468316,-1.570798157,-5.47E-06
0.296,0.92362824,0.065521812,-0.246477779,-0.188353426,-1.46E-05,-4.35E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.452868793,-1.562430596,1.539326396,-1.594845023,-1.570798186,-5.56E-06
0.298,0.930958623,0.066041826,-0.248433952,-0.189848294,-1.47E-05,-4.39E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.451006876,-1.562298512,1.538829528,-1.59522472,-1.570798216,-5.65E-06
0.3,0.938289006,0.066561841,-0.250390125,-0.191343162,-1.48E-05,-4.42E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.449130298,-1.562165388,1.538328748,-1.595607406,-1.570798245,-5.73E-06
0.302,0.945619389,0.067081855,-0.252346298,-0.192838031,-1.49E-05,-4.46E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.447239059,-1.562031225,1.537824056,-1.595993082,-1.570798275,-5.82E-06
0.304,0.952949772,0.067601869,-0.254302471,-0.194332899,-1.50E-05,-4.49E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.445333159,-1.561896021,1.537315451,-1.596381748,-1.570798305,-5.91E-06
0.306,0.960280154,0.068121884,-0.256258643,-0.195827768,-1.51E-05,-4.53E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.443412599,-1.561759777,1.536802933,-1.596773404,-1.570798335,-6.00E-06
0.308,0.967610537,0.068641898,-0.258214816,-0.197322636,-1.53E-05,-4.56E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.441477378,-1.561622493,1.536286504,-1.597168049,-1.570798366,-6.09E-06
0.31,0.97494092,0.069161913,-0.260170989,-0.198817505,-1.54E-05,-4.59E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.439527496,-1.561484169,1.535766162,-1.597565684,-1.570798397,-6.19E-06
0.312,0.982271303,0.069681927,-0.262127162,-0.200312373,-1.55E-05,-4.63E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.437562953,-1.561344806,1.535241907,-1.597966309,-1.570798428,-6.28E-06
0.314,0.989601686,0.070201941,-0.264083335,-0.201807242,-1.56E-05,-4.66E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.43558375,-1.561204402,1.534713741,-1.598369923,-1.570798459,-6.37E-06
0.316,0.996932069,0.070721956,-0.266039508,-0.20330211,-1.57E-05,-4.70E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.433589886,-1.561062958,1.534181662,-1.598776527,-1.57079849,-6.47E-06
0.318,1.004262452,0.07124197,-0.267995681,-0.204796979,-1.58E-05,-4.73E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.431581361,-1.560920474,1.53364567,-1.599186121,-1.570798522,-6.56E-06
0.32,1.011592834,0.071761985,-0.269951853,-0.206291847,-1.59E-05,-4.77E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.429558175,-1.56077695,1.533105767,-1.599598705,-1.570798554,-6.66E-06
0.322,1.018923217,0.072281999,-0.271908026,-0.207786715,-1.61E-05,-4.80E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.427520329,-1.560632386,1.532561951,-1.600014278,-1.570798586,-6.75E-06
0.324,1.0262536,0.072802013,-0.273864199,-0.209281584,-1.62E-05,-4.84E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.425467822,-1.560486782,1.532014222,-1.600432842,-1.570798618,-6.85E-06
0.326,1.033583983,0.073322028,-0.275820372,-0.210776452,-1.63E-05,-4.87E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.423400654,-1.560340138,1.531462581,-1.600854394,-1.570798651,-6.95E-06
0.328,1.040914366,0.073842042,-0.277776545,-0.212271321,-1.64E-05,-4.91E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.421318825,-1.560192454,1.530907028,-1.601278937,-1.570798684,-7.04E-06
0.33,1.048244749,0.074362056,-0.279732718,-0.213766189,-1.65E-05,-4.94E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.419222335,-1.56004373,1.530347563,-1.60170647,-1.570798717,-7.14E-06
0.332,1.055575132,0.074882071,-0.281688891,-0.215261058,-1.66E-05,-4.97E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.417111185,-1.559893966,1.529784185,-1.602136992,-1.57079875,-7.24E-06
0.334,1.062905514,0.075402085,-0.283645063,-0.216755926,-1.68E-05,-5.01E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.414985374,-1.559743161,1.529216895,-1.602570503,-1.570798784,-7.34E-06
0.336,1.070235897,0.0759221,-0.285601236,-0.218250795,-1.69E-05,-5.04E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.412844902,-1.559591317,1.528645692,-1.603007005,-1.570798817,-7.44E-06
0.338,1.07756628,0.076442114,-0.287557409,-0.219745663,-1.70E-05,-5.08E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.41068977,-1.559438433,1.528070578,-1.603446496,-1.570798851,-7.55E-06
0.34,1.084896663,0.076962128,-0.289513582,-0.221240532,-1.71E-05,-5.11E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.408519976,-1.559284509,1.527491551,-1.603888977,-1.570798886,-7.65E-06
0.342,1.092227046,0.077482143,-0.291469755,-0.2227354,-1.72E-05,-5.15E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.406335522,-1.559129544,1.526908611,-1.604334448,-1.57079892,-7.75E-06
0.344,1.099557429,0.078002157,-0.293425928,-0.224230269,-1.73E-05,-5.18E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.404136408,-1.55897354,1.526321759,-1.604782909,-1.570798955,-7.85E-06
0.346,1.106887812,0.078522171,-0.2953821,-0.225725137,-1.75E-05,-5.22E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.401922632,-1.558816496,1.525730995,-1.605234359,-1.57079899,-7.96E-06
0.348,1.114218194,0.079042186,-0.297338273,-0.227220005,-1.76E-05,-5.25E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.399694196,-1.558658411,1.525136318,-1.605688799,-1.570799025,-8.06E-06
0.35,1.121548577,0.0795622,-0.299294446,-0.228714874,-1.77E-05,-5.29E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.397451098,-1.558499287,1.52453773,-1.606146229,-1.57079906,-8.17E-06
0.352,1.12887896,0.080082215,-0.301250619,-0.230209742,-1.78E-05,-5.32E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.39519334,-1.558339123,1.523935228,-1.606606648,-1.570799096,-8.28E-06
0.354,1.136209343,0.080602229,-0.303206792,-0.231704611,-1.79E-05,-5.35E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.392920922,-1.558177918,1.523328815,-1.607070058,-1.570799131,-8.38E-06
0.356,1.143539726,0.081122243,-0.305162965,-0.233199479,-1.80E-05,-5.39E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.390633842,-1.558015674,1.522718489,-1.607536456,-1.570799168,-8.49E-06
0.358,1.150870109,0.081642258,-0.307119138,-0.234694348,-1.81E-05,-5.42E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.388332102,-1.557852389,1.52210425,-1.608005845,-1.570799204,-8.60E-06
0.36,1.158200492,0.082162272,-0.30907531,-0.236189216,-1.83E-05,-5.46E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.386015701,-1.557688065,1.5214861,-1.608478224,-1.57079924,-8.71E-06
0.362,1.165530874,0.082682287,-0.311031483,-0.237684085,-1.84E-05,-5.49E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.383684639,-1.5575227,1.520864037,-1.608953592,-1.570799277,-8.82E-06
0.364,1.172861257,0.083202301,-0.312987656,-0.239178953,-1.85E-05,-5.53E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.381338917,-1.557356295,1.520238062,-1.60943195,-1.570799314,-8.93E-06
0.366,1.18019164,0.083722315,-0.314943829,-0.240673822,-1.86E-05,-5.56E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.378978534,-1.557188851,1.519608174,-1.609913297,-1.570799351,-9.04E-06
0.368,1.187522023,0.08424233,-0.316900002,-0.24216869,-1.87E-05,-5.60E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.37660349,-1.557020366,1.518974374,-1.610397635,-1.570799389,-9.15E-06
0.37,1.194852406,0.084762344,-0.318856175,-0.243663558,-1.88E-05,-5.63E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.374213785,-1.556850841,1.518336662,-1.610884962,-1.570799426,-9.26E-06
0.372,1.202182789,0.085282358,-0.320812348,-0.245158427,-1.90E-05,-5.67E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.371809419,-1.556680277,1.517695037,-1.611375279,-1.570799464,-9.38E-06
0.374,1.209513172,0.085802373,-0.32276852,-0.246653295,-1.91E-05,-5.70E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.369390393,-1.556508672,1.5170495,-1.611868585,-1.570799502,-9.49E-06
0.376,1.216843554,0.086322387,-0.324724693,-0.248148164,-1.92E-05,-5.73E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.366956706,-1.556336027,1.51640005,-1.612364882,-1.570799541,-9.61E-06
0.378,1.224173937,0.086842402,-0.326680866,-0.249643032,-1.93E-05,-5.77E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.364508358,-1.556162342,1.515746689,-1.612864168,-1.570799579,-9.72E-06
0.38,1.23150432,0.087362416,-0.328637039,-0.251137901,-1.94E-05,-5.80E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.362045349,-1.555987617,1.515089415,-1.613366443,-1.570799618,-9.84E-06
0.382,1.238834703,0.08788243,-0.330593212,-0.252632769,-1.95E-05,-5.84E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.35956768,-1.555811853,1.514428228,-1.613871709,-1.570799657,-9.96E-06
0.384,1.246165086,0.088402445,-0.332549385,-0.254127638,-1.96E-05,-5.87E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.35707535,-1.555635048,1.513763129,-1.614379964,-1.570799697,-1.01E-05
0.386,1.253495469,0.088922459,-0.334505558,-0.255622506,-1.98E-05,-5.91E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.354568359,-1.555457203,1.513094118,-1.614891209,-1.570799736,-1.02E-05
0.388,1.260825852,0.089442473,-0.33646173,-0.257117375,-1.99E-05,-5.94E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.352046707,-1.555278318,1.512421195,-1.615405444,-1.570799776,-1.03E-05
0.39,1.268156235,0.089962488,-0.338417903,-0.258612243,-2.00E-05,-5.98E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.349510394,-1.555098393,1.511744359,-1.615922669,-1.570799816,-1.04E-05
0.392,1.275486617,0.090482502,-0.340374076,-0.260107111,-2.01E-05,-6.01E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.346959421,-1.554917428,1.511063611,-1.616442883,-1.570799856,-1.05E-05
0.394,1.282817,0.091002517,-0.342330249,-0.26160198,-2.02E-05,-6.05E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.344393787,-1.554735423,1.51037895,-1.616966087,-1.570799897,-1.07E-05
0.396,1.290147383,0.091522531,-0.344286422,-0.263096848,-2.03E-05,-6.08E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.341813492,-1.554552378,1.509690378,-1.61749228,-1.570799937,-1.08E-05
0.398,1.297477766,0.092042545,-0.346242595,-0.264591717,-2.05E-05,-6.11E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.339218537,-1.554368293,1.508997892,-1.618021464,-1.570799978,-1.09E-05
0.4,1.304808149,0.09256256,-0.348198767,-0.266086585,-2.06E-05,-6.15E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.336608921,-1.554183168,1.508301495,-1.618553637,-1.570800019,-1.10E-05
0.402,1.312138532,0.093082574,-0.35015494,-0.267581454,-2.07E-05,-6.18E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.333984644,-1.553997002,1.507601185,-1.6190888,-1.570800061,-1.12E-05
0.404,1.319468915,0.093602589,-0.352111113,-0.269076322,-2.08E-05,-6.22E-05,,3.665191429,0.26000719,-0.978086425,-0.747434228,-5.78E-05,-0.00017274,,-1.331345706,-1.553809797,1.506896963,-1.619626953,-1.570800102,-1.13E-05
0.406,1.326799297,0.094122603,-0.354067286,-0.270571191,-2.09E-05,-6.25E-05,,3.665191429,0.26000719,-0.978086426,-0.747434228,-5.78E-05,-0.00017274,,-1.328692107,-1.553621552,1.506188828,-1.620168095,-1.570800144,-1.14E-05
