time,v1,v2,v3,v4,v5,v6,,a1,a2,a3,a4,a5,a6,,q1,q2,q3,q4,q5,q6,
1.77,0.615788635,0.048805266,-0.183594033,-0.140298915,-1.08E-05,-3.24E-05,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.162813697,-1.323782019,0.641586093,-2.28088034,-1.570851227,-0.000164108,
1.772,0.608458252,0.048224286,-0.181408519,-0.138628789,-1.07E-05,-3.20E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.164045274,-1.323684408,0.641218905,-2.281160938,-1.570851249,-0.000164173,
1.774,0.601127869,0.047643305,-0.179223005,-0.136958662,-1.06E-05,-3.17E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.165262191,-1.323587959,0.640856088,-2.281438196,-1.57085127,-0.000164237,
1.776,0.593797486,0.047062324,-0.177037491,-0.135288536,-1.05E-05,-3.13E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.166464447,-1.323492673,0.640497642,-2.281712113,-1.570851292,-0.0001643,
1.778,0.586467103,0.046481344,-0.174851977,-0.13361841,-1.03E-05,-3.09E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.167652042,-1.323398548,0.640143567,-2.28198269,-1.570851313,-0.000164362,
1.78,0.579136721,0.045900363,-0.172666464,-0.131948284,-1.02E-05,-3.05E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.168824976,-1.323305585,0.639793863,-2.282249927,-1.570851333,-0.000164424,
1.782,0.571806338,0.045319382,-0.17048095,-0.130278157,-1.01E-05,-3.01E-05,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.169983249,-1.323213785,0.63944853,-2.282513824,-1.570851354,-0.000164485,
1.784,0.564475955,0.044738402,-0.168295436,-0.128608031,-9.94E-06,-2.97E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.171126862,-1.323123146,0.639107568,-2.28277438,-1.570851374,-0.000164545,
1.786,0.557145572,0.044157421,-0.166109922,-0.126937905,-9.81E-06,-2.93E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.172255814,-1.323033669,0.638770977,-2.283031596,-1.570851394,-0.000164605,
1.788,0.549815189,0.04357644,-0.163924408,-0.125267779,-9.69E-06,-2.90E-05,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.173370105,-1.322945354,0.638438757,-2.283285472,-1.570851413,-0.000164664,
1.79,0.542484806,0.04299546,-0.161738895,-0.123597652,-9.56E-06,-2.86E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.174469735,-1.322858201,0.638110909,-2.283536007,-1.570851433,-0.000164721,
1.792,0.535154423,0.042414479,-0.159553381,-0.121927526,-9.43E-06,-2.82E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.175554705,-1.322772211,0.637787431,-2.283783203,-1.570851452,-0.000164779,
1.794,0.527824041,0.041833498,-0.157367867,-0.1202574,-9.30E-06,-2.78E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.176625014,-1.322687382,0.637468324,-2.284027058,-1.570851471,-0.000164835,
1.796,0.520493658,0.041252518,-0.155182353,-0.118587274,-9.17E-06,-2.74E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.177680662,-1.322603715,0.637153588,-2.284267572,-1.570851489,-0.000164891,
1.798,0.513163275,0.040671537,-0.15299684,-0.116917147,-9.04E-06,-2.70E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.178721649,-1.32252121,0.636843224,-2.284504747,-1.570851508,-0.000164945,
1.8,0.505832892,0.040090556,-0.150811326,-0.115247021,-8.91E-06,-2.66E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.179747976,-1.322439866,0.63653723,-2.284738581,-1.570851526,-0.000164999,
1.802,0.498502509,0.039509576,-0.148625812,-0.113576895,-8.78E-06,-2.62E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.180759641,-1.322359685,0.636235607,-2.284969075,-1.570851543,-0.000165053,
1.804,0.491172126,0.038928595,-0.146440298,-0.111906769,-8.65E-06,-2.59E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.181756647,-1.322280666,0.635938356,-2.285196229,-1.570851561,-0.000165105,
1.806,0.483841743,0.038347614,-0.144254784,-0.110236642,-8.52E-06,-2.55E-05,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.182738991,-1.322202809,0.635645475,-2.285420043,-1.570851578,-0.000165157,
1.808,0.476511361,0.037766634,-0.142069271,-0.108566516,-8.39E-06,-2.51E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.183706674,-1.322126114,0.635356965,-2.285640516,-1.570851595,-0.000165208,
1.81,0.469180978,0.037185653,-0.139883757,-0.10689639,-8.26E-06,-2.47E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.184659697,-1.322050581,0.635072827,-2.285857649,-1.570851612,-0.000165258,
1.812,0.461850595,0.036604672,-0.137698243,-0.105226264,-8.14E-06,-2.43E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.185598059,-1.321976209,0.634793059,-2.286071442,-1.570851629,-0.000165307,
1.814,0.454520212,0.036023692,-0.135512729,-0.103556137,-8.01E-06,-2.39E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.18652176,-1.321903,0.634517663,-2.286281894,-1.570851645,-0.000165356,
1.816,0.447189829,0.035442711,-0.133327216,-0.101886011,-7.88E-06,-2.35E-05,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.187430801,-1.321830952,0.634246637,-2.286489007,-1.570851661,-0.000165404,
1.818,0.439859446,0.03486173,-0.131141702,-0.100215885,-7.75E-06,-2.32E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.18832518,-1.321760067,0.633979983,-2.286692779,-1.570851677,-0.000165451,
1.82,0.432529063,0.03428075,-0.128956188,-0.098545759,-7.62E-06,-2.28E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.189204899,-1.321690344,0.6337177,-2.28689321,-1.570851692,-0.000165497,
1.822,0.425198681,0.033699769,-0.126770674,-0.096875632,-7.49E-06,-2.24E-05,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.190069957,-1.321621782,0.633459787,-2.287090302,-1.570851707,-0.000165543,
1.824,0.417868298,0.033118789,-0.12458516,-0.095205506,-7.36E-06,-2.20E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.190920355,-1.321554383,0.633206246,-2.287284053,-1.570851722,-0.000165588,
1.826,0.410537915,0.032537808,-0.122399647,-0.09353538,-7.23E-06,-2.16E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.191756091,-1.321488145,0.632957076,-2.287474464,-1.570851737,-0.000165632,
1.828,0.403207532,0.031956827,-0.120214133,-0.091865254,-7.10E-06,-2.12E-05,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.192577167,-1.321423069,0.632712276,-2.287661535,-1.570851752,-0.000165675,
1.83,0.395877149,0.031375847,-0.118028619,-0.090195127,-6.97E-06,-2.08E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.193383582,-1.321359156,0.632471848,-2.287845265,-1.570851766,-0.000165717,
1.832,0.388546766,0.030794866,-0.115843105,-0.088525001,-6.84E-06,-2.05E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.194175336,-1.321296404,0.632235791,-2.288025656,-1.57085178,-0.000165759,
1.834,0.381216383,0.030213885,-0.113657591,-0.086854875,-6.72E-06,-2.01E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.19495243,-1.321234814,0.632004105,-2.288202706,-1.570851793,-0.0001658,
1.836,0.373886001,0.029632905,-0.111472078,-0.085184749,-6.59E-06,-1.97E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.195714863,-1.321174387,0.631776789,-2.288376415,-1.570851807,-0.00016584,
1.838,0.366555618,0.029051924,-0.109286564,-0.083514623,-6.46E-06,-1.93E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.196462635,-1.321115121,0.631553845,-2.288546785,-1.57085182,-0.00016588,
1.84,0.359225235,0.028470943,-0.10710105,-0.081844496,-6.33E-06,-1.89E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.197195746,-1.321057017,0.631335272,-2.288713814,-1.570851833,-0.000165918,
1.842,0.351894852,0.027889963,-0.104915536,-0.08017437,-6.20E-06,-1.85E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.197914196,-1.321000075,0.63112107,-2.288877503,-1.570851846,-0.000165956,
1.844,0.344564469,0.027308982,-0.102730023,-0.078504244,-6.07E-06,-1.81E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.198617986,-1.320944295,0.630911239,-2.289037852,-1.570851858,-0.000165993,
1.846,0.337234086,0.026728001,-0.100544509,-0.076834118,-5.94E-06,-1.78E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.199307115,-1.320889677,0.630705779,-2.28919486,-1.57085187,-0.000166029,
1.848,0.329903703,0.026147021,-0.098358995,-0.075163991,-5.81E-06,-1.74E-05,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.199981583,-1.320836221,0.63050469,-2.289348529,-1.570851882,-0.000166065,
1.85,0.32257332,0.02556604,-0.096173481,-0.073493865,-5.68E-06,-1.70E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.200641391,-1.320783927,0.630307972,-2.289498857,-1.570851894,-0.0001661,
1.852,0.315242938,0.024985059,-0.093987967,-0.071823739,-5.55E-06,-1.66E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.201286537,-1.320732795,0.630115625,-2.289645844,-1.570851905,-0.000166134,
1.854,0.307912555,0.024404079,-0.091802454,-0.070153613,-5.42E-06,-1.62E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.201917023,-1.320682825,0.629927649,-2.289789492,-1.570851916,-0.000166167,
1.856,0.300582172,0.023823098,-0.08961694,-0.068483486,-5.29E-06,-1.58E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.202532848,-1.320634017,0.629744044,-2.289929799,-1.570851927,-0.000166199,
1.858,0.293251789,0.023242117,-0.087431426,-0.06681336,-5.17E-06,-1.54E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.203134013,-1.32058637,0.62956481,-2.290066766,-1.570851938,-0.000166231,
1.86,0.285921406,0.022661137,-0.085245912,-0.065143234,-5.04E-06,-1.51E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.203720516,-1.320539886,0.629389947,-2.290200393,-1.570851948,-0.000166262,
1.862,0.278591023,0.022080156,-0.083060398,-0.063473108,-4.91E-06,-1.47E-05,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.204292359,-1.320494564,0.629219456,-2.290330679,-1.570851958,-0.000166292,
1.864,0.27126064,0.021499175,-0.080874885,-0.061802981,-4.78E-06,-1.43E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.204849541,-1.320450404,0.629053335,-2.290457625,-1.570851968,-0.000166321,
1.866,0.263930258,0.020918195,-0.078689371,-0.060132855,-4.65E-06,-1.39E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.205392062,-1.320407405,0.628891585,-2.290581231,-1.570851977,-0.00016635,
1.868,0.256599875,0.020337214,-0.076503857,-0.058462729,-4.52E-06,-1.35E-05,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.205919923,-1.320365569,0.628734206,-2.290701497,-1.570851987,-0.000166378,
1.87,0.249269492,0.019756233,-0.074318343,-0.056792603,-4.39E-06,-1.31E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.206433123,-1.320324895,0.628581199,-2.290818422,-1.570851996,-0.000166405,
1.872,0.241939109,0.019175253,-0.07213283,-0.055122476,-4.26E-06,-1.27E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.206931662,-1.320285382,0.628432562,-2.290932008,-1.570852004,-0.000166431,
1.874,0.234608726,0.018594272,-0.069947316,-0.05345235,-4.13E-06,-1.24E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.20741554,-1.320247032,0.628288296,-2.291042253,-1.570852013,-0.000166456,
1.876,0.227278343,0.018013291,-0.067761802,-0.051782224,-4.00E-06,-1.20E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.207884757,-1.320209843,0.628148402,-2.291149157,-1.570852021,-0.000166481,
1.878,0.21994796,0.017432311,-0.065576288,-0.050112098,-3.87E-06,-1.16E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.208339314,-1.320173816,0.628012878,-2.291252722,-1.570852029,-0.000166505,
1.88,0.212617578,0.01685133,-0.063390774,-0.048441971,-3.75E-06,-1.12E-05,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.20877921,-1.320138952,0.627881725,-2.291352946,-1.570852037,-0.000166528,
1.882,0.205287195,0.016270349,-0.061205261,-0.046771845,-3.62E-06,-1.08E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.209204445,-1.320105249,0.627754944,-2.29144983,-1.570852045,-0.00016655,
1.884,0.197956812,0.015689369,-0.059019747,-0.045101719,-3.49E-06,-1.04E-05,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.209615019,-1.320072708,0.627632533,-2.291543374,-1.570852052,-0.000166572,
1.886,0.190626429,0.015108388,-0.056834233,-0.043431593,-3.36E-06,-1.00E-05,,-3.665191429,-0.29049033,1.092756891,0.835063123,6.46E-05,0.000192992,,1.210010933,-1.32004133,0.627514494,-2.291633577,-1.570852059,-0.000166593,
1.888,0.183296046,0.014527407,-0.054648719,-0.041761466,-3.23E-06,-9.65E-06,,-3.665191429,-0.29049033,1.092756892,0.835063122,6.46E-05,0.000192992,,1.210392186,-1.320011113,0.627400825,-2.29172044,-1.570852065,-0.000166613,
1.89,0.175965663,0.013946427,-0.052463206,-0.04009134,-3.10E-06,-9.27E-06,,-3.665191429,-0.29049033,1.092756892,0.835063123,6.46E-05,0.000192992,,1.210758778,-1.319982058,0.627291528,-2.291803963,-1.570852072,-0.000166632,
1.892,0.16863528,0.013365446,-0.050277692,-0.038421214,-2.97E-06,-8.88E-06,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.211110709,-1.319954165,0.627186601,-2.291884146,-1.570852078,-0.000166651,
1.894,0.161304898,0.012784465,-0.048092178,-0.036751088,-2.84E-06,-8.49E-06,,-3.665191429,-0.29049033,1.092756891,0.835063122,6.46E-05,0.000192992,,1.21144798,-1.319927434,0.627086046,-2.291960988,-1.570852084,-0.000166669,
1.896,0.153981772,0.01220406,-0.045908828,-0.035082615,-2.71E-06,-8.11E-06,,-3.661562622,-0.290202724,1.091674982,0.834236349,6.45E-05,0.000192801,,1.21177059,-1.319901865,0.626989862,-2.29203449,-1.57085209,-0.000166686,
1.898,0.146680565,0.011625392,-0.043732013,-0.033419136,-2.58E-06,-7.72E-06,,-3.650603522,-0.289334143,1.088407586,0.83173947,6.43E-05,0.000192224,,1.212078553,-1.319877457,0.626898044,-2.292104656,-1.570852095,-0.000166702,
1.9,0.139415937,0.011049622,-0.041566103,-0.031763991,-2.46E-06,-7.34E-06,,-3.63231404,-0.287884583,1.082954677,0.827572465,6.40E-05,0.000191261,,1.212371914,-1.319854207,0.62681058,-2.292171494,-1.5708521,-0.000166717,
1.902,0.132202549,0.010477914,-0.039415471,-0.03012052,-2.33E-06,-6.96E-06,,-3.606694174,-0.285854041,1.075316253,0.821735333,6.35E-05,0.000189912,,1.212650746,-1.319832107,0.626727448,-2.292235022,-1.570852105,-0.000166732,
1.904,0.125055061,0.009911429,-0.037284486,-0.028492064,-2.20E-06,-6.58E-06,,-3.573743926,-0.283242519,1.065492316,0.814228075,6.30E-05,0.000188176,,1.212915151,-1.319811151,0.626648617,-2.292295263,-1.57085211,-0.000166746,
1.906,0.117988134,0.009351329,-0.035177521,-0.026881963,-2.08E-06,-6.21E-06,,-3.533463295,-0.280050016,1.053482865,0.805050691,6.22E-05,0.000186056,,1.213165261,-1.319791329,0.626574048,-2.292352247,-1.570852114,-0.000166759,
1.908,0.11101643,0.008798776,-0.033098945,-0.025293557,-1.96E-06,-5.85E-06,,-3.485852282,-0.276276533,1.0392879,0.794203181,6.14E-05,0.000183549,,1.213401238,-1.319772626,0.626503693,-2.292406011,-1.570852118,-0.000166771,
1.91,0.104154608,0.008254932,-0.03105313,-0.023730185,-1.83E-06,-5.48E-06,,-3.430910885,-0.271922069,1.022907421,0.781685544,6.04E-05,0.000180656,,1.213623271,-1.319755028,0.626437495,-2.292456598,-1.570852122,-0.000166783,
1.912,0.09741733,0.007720959,-0.029044447,-0.02219519,-1.72E-06,-5.13E-06,,-3.368639105,-0.266986624,1.004341429,0.767497781,5.93E-05,0.000177377,,1.21383158,-1.319738519,0.626375389,-2.292504059,-1.570852126,-0.000166794,
1.914,0.090819256,0.007198018,-0.027077267,-0.02069191,-1.60E-06,-4.78E-06,,-3.299036943,-0.261470199,0.983589923,0.751639892,5.81E-05,0.000173712,,1.214026414,-1.319723077,0.6263173,-2.292548449,-1.570852129,-0.000166804,
1.916,0.084375047,0.006687273,-0.025155961,-0.019223686,-1.49E-06,-4.44E-06,,-3.222104397,-0.255372793,0.960652903,0.734111877,5.68E-05,0.000169661,,1.214208053,-1.319708681,0.626263145,-2.292589833,-1.570852133,-0.000166814,
1.918,0.078099364,0.006189884,-0.023284901,-0.017793859,-1.38E-06,-4.11E-06,,-3.137841469,-0.248694406,0.935530369,0.714913735,5.53E-05,0.000165224,,1.214376803,-1.319695306,0.626212833,-2.29262828,-1.570852136,-0.000166823,
1.92,0.072006868,0.005707014,-0.021468456,-0.016405768,-1.27E-06,-3.79E-06,,-3.046248158,-0.241435038,0.908222321,0.694045468,5.37E-05,0.000160401,,1.214533002,-1.319682926,0.626166264,-2.292663868,-1.570852138,-0.000166831,
1.922,0.066112219,0.005239825,-0.019710999,-0.015062754,-1.16E-06,-3.48E-06,,-2.947324464,-0.23359469,0.87872876,0.671507074,5.19E-05,0.000155192,,1.214677015,-1.319671512,0.626123327,-2.292696679,-1.570852141,-0.000166839,
1.924,0.060430078,0.004789478,-0.018016899,-0.013768157,-1.06E-06,-3.18E-06,,-2.841070388,-0.225173362,0.847049685,0.647298553,5.00E-05,0.000149597,,1.21480924,-1.319661033,0.626083905,-2.292726805,-1.570852143,-0.000166846,
1.926,0.054975106,0.004357136,-0.016390529,-0.012525317,-9.68E-07,-2.89E-06,,-2.727485928,-0.216171052,0.813185096,0.621419907,4.80E-05,0.000143617,,1.2149301,-1.319651454,0.626047871,-2.292754341,-1.570852145,-0.000166852,
1.928,0.049761964,0.00394396,-0.014836259,-0.011337575,-8.77E-07,-2.62E-06,,-2.606571086,-0.206587762,0.777134993,0.593871134,4.59E-05,0.00013725,,1.21504005,-1.319642739,0.62601509,-2.292779392,-1.570852147,-0.000166858,
1.93,0.044805313,0.003551113,-0.01335846,-0.01020827,-7.89E-07,-2.36E-06,,-2.47832586,-0.196423492,0.738899377,0.564652235,4.37E-05,0.000130497,,1.215139574,-1.319634851,0.625985417,-2.292802067,-1.570852149,-0.000166863,
1.932,0.040119812,0.003179757,-0.011961504,-0.009140744,-7.07E-07,-2.11E-06,,-2.342750252,-0.18567824,0.698478247,0.53376321,4.13E-05,0.000123358,,1.215229185,-1.319627749,0.6259587,-2.292822484,-1.570852151,-0.000166868,
1.934,0.035720123,0.002831053,-0.010649761,-0.008138336,-6.29E-07,-1.88E-06,,-2.199844261,-0.174352008,0.655871603,0.501204058,3.88E-05,0.000115833,,1.215309424,-1.31962139,0.625934777,-2.292840765,-1.570852152,-0.000166872,
1.936,0.03161365,0.002505588,-0.009425438,-0.007202732,-5.57E-07,-1.66E-06,,-2.053236695,-0.162732402,0.612161354,0.467801554,3.62E-05,0.000108114,,1.215380865,-1.319615728,0.625913478,-2.292857042,-1.570852153,-0.000166876,
1.938,0.027800392,0.002203362,-0.008288536,-0.006333934,-4.90E-07,-1.46E-06,,-1.906629038,-0.151112789,0.568451078,0.434399029,3.36E-05,0.000100394,,1.215444092,-1.319610716,0.625894627,-2.292871447,-1.570852154,-0.000166879,
1.94,0.024280349,0.001924376,-0.007239054,-0.005531941,-4.28E-07,-1.28E-06,,-1.760021381,-0.139493176,0.524740803,0.400996504,3.10E-05,9.27E-05,,1.215499693,-1.31960631,0.62587805,-2.292884115,-1.570852155,-0.000166882,
1.942,0.021053522,0.001668629,-0.006276993,-0.004796753,-3.71E-07,-1.11E-06,,-1.613413723,-0.127873563,0.481030527,0.367593979,2.84E-05,8.50E-05,,1.215548253,-1.319602461,0.625863572,-2.292895179,-1.570852156,-0.000166884,
1.944,0.01811991,0.001436121,-0.005402353,-0.004128371,-3.19E-07,-9.54E-07,,-1.466806066,-0.116253949,0.437320251,0.334191454,2.58E-05,7.72E-05,,1.215590361,-1.319599124,0.625851018,-2.292904772,-1.570852157,-0.000166887,
1.946,0.015472255,0.001226277,-0.004612969,-0.003525139,-2.73E-07,-8.15E-07,,-1.323827217,-0.104921943,0.394691885,0.301615703,2.33E-05,6.97E-05,,1.2156266,-1.319596251,0.625840213,-2.292913029,-1.570852158,-0.000166889,
1.948,0.013095898,0.001037935,-0.003904471,-0.002983719,-2.31E-07,-6.90E-07,,-1.188178659,-0.09417091,0.354249005,0.270710057,2.09E-05,6.26E-05,,1.215657545,-1.319593799,0.625830987,-2.292920079,-1.570852158,-0.00016689,
1.95,0.010976177,0.000869934,-0.003272487,-0.00250077,-1.93E-07,-5.78E-07,,-1.059860484,-0.084000857,0.315991639,0.241474537,1.87E-05,5.58E-05,,1.215683737,-1.319591723,0.625823178,-2.292926047,-1.570852159,-0.000166892,
1.952,0.009098432,0.00072111,-0.002712648,-0.002072952,-1.60E-07,-4.79E-07,,-0.938872692,-0.074411786,0.279919787,0.213909144,1.65E-05,4.94E-05,,1.215705689,-1.319589983,0.625816633,-2.292931048,-1.570852159,-0.000166893,
1.954,0.007448001,0.000590303,-0.002220581,-0.001696924,-1.31E-07,-3.92E-07,,-0.825215283,-0.065403694,0.246033449,0.188013877,1.45E-05,4.35E-05,,1.215723886,-1.319588541,0.625811208,-2.292935194,-1.570852159,-0.000166894,
1.956,0.006010225,0.000476349,-0.001791916,-0.001369346,-1.06E-07,-3.16E-07,,-0.718888257,-0.056976584,0.214332624,0.163788736,1.27E-05,3.79E-05,,1.215738782,-1.31958736,0.625806767,-2.292938588,-1.57085216,-0.000166895,
